2404965	3054505,3850334,6321853,7960511,5885521,4529243,2603770,9231989,8987238,1965739,1374449,3123730,3932830
2109024	1068134,4380440,3629879,6511372,3850334
5516898	3850334
8400484	8071331,3850334
2109031	6239722,8832377,7783503,3780484,4704097,2106406,4407292,6710443
4992617	1849774,2338223,8653134,3850334,2035978,9417062,2722642,1039125,8394871,1322136,2129105
4468330	3516192,4704097,6778651,6764206,3850334
5254764	3850334
5229091	2236459,6345710,599132,3659028,3850334
4468338	8279095,3850334
7089779	5553490,3850334,3963341,5885310,4492909,1717236,4635177,5562680,6816414,7987303,6545767,5854830,8517190
8642146	3672511,1734885,6626530,1676610,3916242,9423201,7454794,7047891,8552969,2535874,4156658,1963588,7366031,1019576,3052527
9711222	1058182,6239722,3476531,3850334,8105160,9949137,8144370,1590893
9186936	3253348,3780484,3850334
5516922	691191,2424033,3850334
4589503	3405556,3253348,3850334
5516924	7237822,3850334,9915859,862276,8737286,2920030,7353073,7552934,1480016
2633345	8023082,3405556,7326254,7787409,3850334
5254789	7600124,3850334
6355138	2474507,2723590,1717734,8067787,2342164,9653543,3850334,7425665,1149276,4277520,3766615,4704097,4063298,6198467,7885327,7400777,4381826,6624262
9130973	3850334,7941206,7783503,7314174,8895777,3552637,9275855
9186955	1732234,7487809
1384496	3892322,2459708,2170403,4513663,3850334,4704097,4081594,8417545
5663031	4081594,6213261
2895505	4704097,3850334
8400533	4724439,4987736,4446876,5629803,2548656,6445626,7997886,2904833,2499915,4652295,7235194,5879252,3405556
8609049	4724439,5039414,8828663,5308363,3014020
7876251	6116232,5767119,6852009,2652220,1420276,5942345,2090450,9866961,352687,1896255
4705350	3850334
536224	1277299,4136746,2637268,3070193,3850334
7876257	6239722,4666908,5202052,9415794,3780484,8589571
3944098	8797937,5758516,5876815,7361713
8662692	9892624,2062641,7941206,2402633,9477509,5467380,7088570,9987119,1094182,2030352,1946049,3405556,8369504,2523747
3157669	3405556,2393723,3850334
3419816	6980345,3850334
9711273	3850334
9711274	6239722,2459708,3850334,7941206,3338388,4704097,7117309,4106337,3405556
2895533	3026438,3850334,6321853,3780484,7904452,6400804,2993506,5650185
6827695	7941206,4081594,3850334
4730544	7941206,6173929,3850334
9186994	1492917,6588676,3850334,3199699,4037672,3705853
5516982	7851932,3450197,6893404,3850334,6878569,6515658,4988994,6785450,3780484,3575710,2764099,6083893,8278443,5884084
8400569	7447428,3405556,3850334
2744059	3755854,6843910,3850334
9711292	5552129,1248981,4427804,3850334,2943617,5825647,1264445,3390220,3405556
6293451	7941206,7844414,3850334
9711301	7078756,6023373,3850334,5681065,4592741,2914555,6042024,2750030,2587940
2754508	6239722,1754182,7913881,9621096,3850334,5134775,2333228,7496783,3799199,3841424,8032897,4238218,2811736,5333180,1226184,9607915,3749334,3123730
2109131	3718131,3625062,9413906,9809528,3850334
1846989	1956290,3583714,3850334,6321853,4988994,2743689,6279170,4704097,7126340,8987238,8639365,9113822,4515140,5194868
5779150	6724590,7517162,3850334,9376886,4099402,6424765,2199293,7246111,4365011,7266770,6756391
2109135	3892252,2703263,5024660,3850334,6050331,6892353,4689637
6041300	8120367,7941206,3850334
7473102	7941206,3869043,3405556,3850334
3682006	7941206,3850334
9973464	3850334
4283684	7481247,8028002
2371290	8439758,4112433,2711108,1266170,3850334
8662747	3844095,7014516,3850334,3716849,8058446,5084103,5448393,3938158,6003156
569978	7273530,9791518,4672659,9833758,7941206,3313376,4576032,7588273,8761609,3405556
8914896	7941206
4468450	3411348,5047988,6410480,2070426,7990042,8196213,7851470,1165607,8896499,2658652,4674130,4394963,5813092,9699745,2743689,5127180,1553157,6499305,8643534,1217743,3728914,8394746,6915061,3850334,7488115,8888163
5779173	2682329,7394917,3405556,8357769,3850334
7830349	6239722
5779175	6658621,2308830,7260634
5517032	3850334
7585936	3276236,9901110,3850334
9973483	4704097,3850334
9711340	7980946,7762623,3782123,9348286,3850334,7941206,6321853,5275560,5011077,2375339,7126340,4081594,8748510,7844414,4184793,2537982,2140896
1060589	7941206,2906777,7844414,3850334
8924910	2070426,7583881,2196152,9538634,4573755,3405556,6239722,8403146,8159041,7326254,8198642,1374449,4126477,7945490,1165607,6515658,2265264,6635610,3490351,9229616,3850334,7488115
8924913	6239722,4299692,3850334,7839426,6515658,3405556,7759504,3780484,3253348,8439758,4350732
6660658	3177019,3414852,3850334
1920789	7815740,8440133,9430598,4458292,3850334,4936149,6314738,5086379,9923477,6068684,2201378,4329507,2612073,8216382
9187061	8076173,9993681,5328778,648408,3850334,3612903,6758887,3952697,6635610,8221021
7352054	7941206,7904591
5254904	7941206,3850334
4196308	7941206,4081594,3850334
9711354	5528076,2459708,6673911,3850334,4382768,3839725,6239722,5580229,7083813,8263171,2615771,7787403
2371323	9549352,5068068,2989737,3850334
4992764	7941206,5116490,4031880,7633039,3850334
4458453	7941206,3850334
7089921	6239722,4081594,3421577,3405556
6565634	5640022,3498764,3850334
1584899	2268821,8422707,3384731,3850334
4206341	3311951,3087660,6545059,3850334,6896971,6239722,3253348,7618027,2274268
4992774	6369496,3850334,3253348,1302908,4252112,8521340
8400648	6239722,3780484,2743689,5502682,3330984,5884084,2685781,3405556
9711371	4475107,5127180,1472993,5930777,3850334,5849876,1765405,1492917,4704097,8577062,8987238,4797878
4730637	7131938,3780484
4730638	6239722,2214353,3850334,4988994,8195214,2277652,3405556
7352079	8795021,3850334
9187088	6288696,5762870,7131938,3405556,9567764,7339614,3724877,4489269,2109994,2551646,3780484,1252967,3850334,3277474,4517221,7414152,4798777,6483229,8539674,4799577
6303505	7195956,8324634,8028542,3850334,5637270,2990552,8834861,8577062,1765405,6229308,6968989
1584914	4033620,2348583,2338411,3850334
5787755	3850334,7941206,3952223,6666195,4081594,4211290
9187092	5382332,5724160,3850334,9093753,5814009,5233209,5104408
6565653	4704097,3850334
6041367	8951320,5290381,4261939,3086891,191395,5528135,6681619,6014177,1472993,7731244,2980743,5810964,8060104,1844612,1698648,6112462,8847902,3330984,4310575,3850334,6181991,4878555,3431228,9137658
6041368	9139033,8896370,9244874,3292905,8844349,4704097,8736750,9569494,4831254,3191366,3615616,9134756,5115745
274204	3404553,6410006,9731372,3515606,1623741,7799847,1136254,7516356,1763838,2351379,9977809,2215680,5696602,5359997,5447200,1066831,9916043,7576737,8974564,5278869,9002672,1703990,3701778,7252675,2295274,3850334,7126340,1396809,1172058
2230234	6208249,3519150,3253348,3780484,3850334
1060638	6213261,3850334,6410480,6515658,8004848,7887505
9449247	7941206,4704097,3850334
6827808	8663933,3850334,9936104,4988994,3330984,9279353,2196152,6635610,6515658,7267098,4573755,6160058,3405556
7876385	7941206,3850334
2671488	1971096,2899488,8441807,3150451,3850334,6174522,7139510,9247605,1342907,9479466,2421199,6304057,5704459,3921456,3692338,3838168,6250302,5344403,5695722
7614243	7941206,6173929,4081594
5254948	7205804,3850334
3419943	897077,8547175,3980575,6213261,3850334
3157801	1700657,3012607,3850334,2568764,8881669,3695020,3780484,4704097,5760857,3232179,3253348
9187114	6239722,9979560,3850334
6303531	9442955
2371373	5565135,6232425,9318393,2801345,4988994,3426227,9647879,1018690,1657997,7278361,6410480,2421386,4767575,6321853,1217743,1924824,3573248,8093187,8764496,1204883,3123730,2764099,6148635,3850334,2313208,2847708
4504587	8439758,8375987,6213261,3850334,6410480,3405556,3780484,6756655,7887505,8987238,3146971,8627097,2091839,3964947
9187123	2572300,7037816,7110492,6850538,4704097,2074206
4468532	3253348,9733845,4619936,3405556
8025508	4297962,3405556,3850334
2109238	6239722,7941206,5730892,4081594
2371383	6410480,3850334
6041400	8695098,6239722,4854191,3850334,7243957,8991964,9842711,1596653,4704097,3165492,3073125,1457887
9002292	3882402,3150323,3850334,7962314,6085810,1492917,4002960
5779258	6951965,4132227,3850334
5125675	6239722,3253348,3850334
2109245	8120367,1674513,3850334,7941206,9518257,1035951,7574219,7821402,7125703
8275533	1278485,4545208,3850334,7692328,2833756,8608020,5371122,4427971
2895679	7941206,4081594,6213261,3850334
2895680	6239722,3850334,6926829,5990717,6810035,3253348,2326837,9233541
2895683	6763052,2963396,3850334
7089988	3545330,4455592,3850334,8722107,1487932,2852898,6173929,3500725
5769185	6213261,3850334,5081351,5976452,8942509,4384742,7692826,4591840
9449288	3777824,7557777,3850334
7352138	3571661,6860862,2469006,2595267,7844414,3405556
2109261	5554348,7517206,1442009,2080649,3850334
7352142	1083291,3451480,3850334,5304793,3385528,6870391,8688736,3780484,5720228,1360459,8834339,7647977,5356428,8865935,9612528,9170275,6106274
7876431	1648956,8196213,1863379,3832341,3850334
1322833	8350076,4279169,9966988,6893404,3670506,4059115,8838790,1413987,6649739,4048853,3048620,3406515,2012275,6932654,8030164,5591870,9985468,4513663,5668424,2573908,2206599
9187155	3253348,3850334
9187156	7181889,2203668,4202565,9832518,9964467,8033652,7988211,8853639,9614385,6583461,1933027,4261238,3405556,9639774,9694942,3141364,9923397,6911855,8439965,2020833,3850334,2992272,803133,6026963,4461894,7339920,3767694
4468568	5311138,2096039,7811213,2527329,3850334
3419994	6213261,6410480,1558065,5649516,2826362,5863203,2571591,3205664,2850130,2755316,3279834,4564630,5843931,3640642,4598340,4908031,7522189,7839426,9401979,5691388,2343301,6349564,3805472,3601531,3850334,9842145,2205010,5300847,8017464,7126340,3711355,5801273
5433062	3850334,7941206,6892353,4081594,7011899,7844414
6041439	5429733,1765405
8197566	1996954,6515658,7180004,3405556,3850334
4992866	2907216,3850334,3333000,7063541,1280211,7150437,4102380,2750341,5259772
3682152	8560232,2685372,9437445,4988994,5223484,1269219,1686743,8396576,7990945,5127180,6340401,9964467,4515140,8386772,5734012,7131938,3480076,4290789,1426849,3850334,2091966,2727915,6408758,7506253,6503166,9332761,2016320,4174116,6321853,5428130,4704097,6095375,7071429,8143318,7313108,8265326,1266170,4223804,1492917
5856572	7792145,3850334,7326254,8621716,9578449,8050366,3405556
1322861	9834648,9208567,6635610
7090030	7611287,3850334
5856573	3850334,6221066,2035978,4081594,7783503,3405556
7614322	6549246,8265326,9927529,7215682,6830648,6321853,4988994,5223484,1217743,5549879,4605577,1492917,5428130,2743689,5891602,2993906,1472993,3330984,6696703,5884084,5782372
1585011	6239722,3850334
7090037	3349052,3850334,7960511,1446256,3488431,9300523,2455445
536439	3418559,1288786,6437352
2109304	6523821,3330984,6181991,3780484,3850334
1322873	3850334
4730746	7844414,6694469,6451805,3850334
4992891	7941206,8388352,1339033,6213261,7990751
7614332	2459708,8150339,5169083,8861132,3850334,6379460,4245306,8820949,4704097,7842724,5978221,7202630,8592413,9291054,2615771,9628751
9973632	5423189,3635568,6410480,7871526,9534786,7154311,6239722,7131938,3767312,2767578,3372647,4066036,8321579,745559,9906567,608368,1420276,4020727,3957365,5855944,3701778,3850334,9011877,6966549
4730755	2189866,9524463,5520749,7960511,2603770,9138220
9102704	5563730,6213261,988762,2746866,7925531,2757538,3405556,6239722,7037816,4290568,5832049,7864657,3424443,7283415,3329402,7556350,5928162,6318166,6515658,8830100,4223804,4157186,3708970,3552377,3850334,3196233,9253327,6942358,8050143
2109318	3048728,2350582,3850334
1322887	6434025,3767979,8065714,3528084,5621437,5650185,8480438,3405556
2895752	5928162,5563730,3850334,1107246,5328778,8846004,4223804,6318166,8817035,6696703,9820499,8439758,8842719
9187211	7131938,3850334,7941206,6515658,7960511,3780484,6635610,3123730,3405556
1885878	6239722,9437445,5885521,6181991,3850334,8881669,3780484,5352789,6635610,8144370,1468403,6160058,3405556
6041488	6173929,3850334
4633240	7326254
5255059	6213261,3850334,6410480,6181991,3780484,9143852,6450613,3405556
3944343	3850334
4730776	7969161,1765241,4339071,9209912,6960931,3850334,8005522,5885221,9450012,1125555,1323711,8501990,4852374,7261081,6306982,3842125,7535486,7577857,6439780,2807333
7429444	2180455,4081594,7621117,3850334,7941206,1782276,8308796,7678358,4704097,1419602,4620113,4400990
3944347	3727238,3850334,2862228,5328778,5055113,6055371,4704097,6066675,8293097,1326237
3944350	6239722,7941206,3405556,3850334
2173598	7941206,8764704,4081594
1202935	636672,8501990,3850334,9891075,8005522,4852374,3718249,7261081,8973766,5360984,4730776,8726988
1618587	8076173,3850334,7941206,7960511,4998154,4704097,6173929,7844414,3932830
3759430	1375326,3134362,3850334,4342243,5181104,7503573,1718414,2475833,2091839,4081594,8306127,6016485,2050168,9633872,2477673
8809528	2852103,3425678,8107598,8361742,3850334
428129	1132909,4744490,3850334,1492917,8291621,5066333,8229181,7844414,4373060,1490064
4785310	7431795,3850334
1847211	3850334
5255084	8703922,1899714,3780484
3682221	4895241,3850334,8378299,583370,3308316,8755273,3234252,2561852,3218653,9326692,2553164,2305606
1585070	1716332,2012319,6036707,3850334
3977885	6239722,4704097,120646,3850334
4468657	7941206,7695091,7443114,3850334
1837043	2459708,3001650,3054505,4988994,3482575,8820949,8216399,8961291,9257880,4513663,5948104,7734333,8004848,7447428,4824337,7707671,6893404,3285579,4704097,3685802,9679692,3850334,1492917,7816305
3157944	5952473,7941206,3850334
8400828	2482662,1343001,3850334,9699137,9101836,3356722,4675612,7091514
1924426	6817806,8406201,5603550,3850334
8411330	4268902,9669973,8445296,2069378,6275075,5139982,9323201,5464179,3850334,7739948,6635610,7466973,9313008,7442613,1891302
4992960	6239722,8439758,6213261
2371522	7941206,4704097,1830756,3850334
2592932	9323302,6280648,4306945,7938558,5021649,1598497
4992964	6239722,5885521,2863534,3850334,3463394,3253348,3405556
6565829	2459708,5525948,8802733,3850334,9645116,1472887,8272253,7037816,6495210,5882044,7647641,1556251
2536097	7941206,6893546,7738554,3850334
6827976	3235392,1017053,6937161,3850334,7064183,7447428,6519579,3957365,7844414
5255115	3850334,7941206,9392519,3598028,6173929,1476884,6935080,3405556
1650196	3419224,6757894,3850334,6041607,4520463,4704097,2000125,7804080,7335762,1004013,9570556
4545869	3974316,8324634,3850334,5637270,4228421,8577062,1765405,6515658,3405556
4458488	7277319,3850334
2109395	6239722,6871951,3850334,6247369,3253348,8439758
6303700	7424442,9338719,6102032,3850334,2378252,1588995,1772245
1322966	4250087,2562565,4093225,3780484,3051973,3405556
3157976	5668370,9892624,9122330,3888237,2449604,5783841
1585113	7941206,3850334
3682267	1288581,3850334,8104687,5608455,8784005,5455690,3253348,9860341
7090140	7102422,2185575,8719513,2852607,1572243,3432232,6439454,1483508,6990947,9101692,289912,6395049,3742833,1997272,3170878,5989153,5272153,5150074,3850334,4729713,1003584,4410033,2788524,2615771
9288107	7941206,1197827,4704097,3850334
5779423	3850334
8138721	3253348,3850334
1585122	6739092,8290832,3850334
5943974	8101669,6111183,3850334,7941206,2986482,4081594,5307810,7844414,4480290
9657681	3850334
4730856	3850334
3409916	6181991,3405556,3266162
4993002	3850334,6460619,4454754,3424443,6635610,9936189
3420139	6239722,3405556,9931411,3850334
9973741	8460399,3850334
3682286	9354937,3850334
4206580	2300679,7844414,1082078,3850334
3944439	2970669,4704097,5222030,4724262,3850334
7090170	2523535,9347981,3371076,3850334
1917402	3541372,7941206,3492725,3850334
6695583	4724439,8439758,3405556,5361376,3850334
2109437	7941206,3850334
4206590	8820949,4704097,4644856,6173929,3850334
7298389	6239722,7131938,3253348,3850334
9899141	5421397,3780484,3850334
3420161	6239722,7131938,3850334,7941206,3780484,3253348,4081594,6968989,5539808,3405556
4730883	3443981,3405556,3850334
7866369	3850334,3280530,7877583,6649210,3926368,8185787,4150850,4441991
5779464	5377023,7131938,3405556,3017384,3850334
8138763	1484136,4704097,7570896,3780484,3850334
8663052	7736587,3925193,6410480,8683091,5223484,1572360,9437445,2850130,3498177,6769009,2593295,5843931,2743689,8629814,2993906,3640642,4126477,4920223,6907737,2966192,5571275,8576664,3780484,1964522,3330984,2644296,6945381,6349564,9314715,6635610,3601531,9271070,9411543,8265326,8813282,1492917,2106406,2786483,7550001,5067009,5608455,8026027,2091839
8128514	4536033,3850334,7941206,5649907,3253348,2686340,4749283,2109844
7647917	8987238,2886122,3850334
1323024	6239722,7131938,6879848,3850334,7941206,6321853,7960511,8127093,4081594,3032975,8987238,3330984,1641821,3257001
4152664	6239722,1550781,3850334,1371332,5231238,2091839
8925202	3850334
7352341	6239722,6236146,1501282,4146712,6480974,8324821,9002257,5256065,7053699,5467380,7269268,5927907,3405556
4574427	4824337,4704097,2260124,3850334
8869115	477234,8914905,3850334,5325708,3810245,2302715,2525759,2412115,5991672,5818523
8925208	3850334,7941206,1653248,6173929,2918067,4824337,2494068
1443844	8440615,3850334
2109468	4704097,4207442,1542607,3850334
8215898	1664429,3850334
3420190	8718803,8040744,7403140,3850334
6828063	4379302,3850334
2371616	5663177,6239722,7026311,6213261,3850334,3780484,4807281,3202706,9489061,735224,1285411,2709738,3405556
7271701	6693250,1286987,6687223,4988994,3850334,8372577,6321853,7960511,4755054,7027993,8105160,2920030,3961131,4824337,1680897,2837486,3799128,1374449,3932830
1323045	6239722,3850334,6145852,3558679,9964467,1258341,7696620,3405556
1847335	6798269,7840571,6450183,3850334
2942097	8663933,6199002,3850334,1045161,6635610,2091839
4730921	5445181,4143436,5078964,3850334
8138794	7941206,9679335,6213261,3850334
1847339	7941206,4081594,3850334
7352364	7941206,1993430,6635610
5255213	6270883,3432232,1972962,9524463,3850334,7689584,1266170,2603770,2365603,7421036,2750030,8810168,5891602,3405556
2633777	7707539,2112854,5098405,3850334
6565938	3640642,3850334,6181991,6785450,3780484,8156988,5645804,6519579,2106406,2091839,9314715
2371635	3850334,7057955,6872114,1750597,3468121,2307945,6635610,8439758
6084552	6239722,3850334,8685036,4704097,9332457,1190935
6041653	3850334,7941206,6173929,4899796,4081594,7844414
7614518	3850334
6303799	1410146,6694066,3850334
8400953	1116192,3850334
4993082	8120367,9916004,3850334,2324728,1622823,5791667,4106337,4824337
2186591	2911577,3850334
9449532	7149764,3850334
1967595	7941206,1925677,4081594,3850334
6041664	2685592
6565954	1876042,3850334,4988994,2812982,1816407,5863121,6756391,8931528
7090243	1843902,8520039,5909238,3850334,6510835,4704097,5329880
8400965	2161352,3850334
7614534	6410480,6386596,3432232,3253348,2091839
9187401	6239722,4882372,8931608,3320448,4301913,1721791,7941206,4979157,5318463,3246153,4245384,7004646,1601899,5758759,2800934,2663903,1649880
7090251	4824337,3040414
6983644	6887282,3771028,1672618,4763837,3405556
7090255	6410480,3932830,3253348,3850334
1847380	7131938,3850334,6830648,6515658,6855038,4394963,5732697,3780484,5187564,1492917,4233498,5245751,4728343,8549704,4058595,3405556
5517397	4394700,3571307,9163083,5320502,3850334
4206678	7941206,5404856,9845721,3850334
3682391	6239722,8076173,3083245,3405556,3850334
3158104	9971457,4988994,5223484,9292008,6696703,2843240,8896499,1280211,2993906,1472993,6451234,7277319,9797132,6321853,5595476,5428130,3330984,3123730,2501298,9641759,3850334,8265326,7126340,8658793,2847708,2140896
7097122	9694004,8811209,5785380,1963536,3850334
6565980	2414806,5463552,8665134,5665631,9477509,2218066,8710569,4537344
7352415	9180902,1189618,5463552,6410480,8546114,6174122,2720251,3833364
3409936	2829219,1438954,4850138,3542240
5779554	1035951,7380986,3850334
9711715	7783503,3405556,3850334
9711716	3850334
6565989	1276515,3405556,3850334
5517419	7941206,6173929,3850334
7876716	2834836,3546616,3850334,8572457,9895311,8203129
8925293	7941206,4704097,3850334
2142909	5177722,7783503,2005990,5467380
9096073	8261295,3850334,1067137,1589734,3780484,4550189,4736135,3424443,7980023,6585707,8439758,4003054
4730994	4951150,6481601,3850334,9848103,2872696,9474521,6432004,1410830,9901010
6555667	4970227,3850334,8143318,7065603,3062668,6508583
3158133	7942607,4416501,774197,3850334,7010594,4028851,9571869,7843196,8480084,3405556
3944566	2476934,3471931,6243038,9706676,1302690,8757538,2927562,6946548,1796583,8601891,2055604,7695091,6583461,1433138,2453913,2767895,7699935,3988337,7470952,3780484,9691458,3320803,5595537,3506822,4034114,2011476,9327202,7090741,3341554,4381637,3850334,9020505,4704097
5779577	2764099,1499469,9924660,5472043,9282539,7447428,6288346,9841147,5836415,6900784
6566010	2635308,6239722,2122623,6213261,3850334,3405556
8925310	4515140,1644666,3850334,6410480,1784580,2337472,8987238,7844414,4988994,3405556
2895999	8537914,2788226,7977063,6291735,4838863
4468865	7850595,9432370,7466529,3850334,9314776,6785450,4704097,3743737,7637139,2685781,6135412
8401027	5857254,5243450,3850334,7779596,1444391,6785450,6642334,4704097,4551166,4352087,2231092,4103037
6162454	3850334
7352458	2459708,7026023,8952343,5426262,1436821,6486939,6572959,4076632,9059658,1483508,5169083,8965765,447549,2704851,4658166,5205446,7415282,3850334,8822073,4788140,8708532,3280717,4131995,2615771
2109579	6055371,4704097,3780484,3850334
6828173	9437445,6213261,9090568,3859413,9332761,9832518,4280650,6552495,6239722,1955450,7131938,3477898,4529243,2119191,7676599,3044191,8117318,1472993,3405556,1374449,3129652,7913881,5911237,6515658,5549879,4474410,8745978,3330984,8980146,5890358
8401038	4513219,3850334
2710893	7941206,3850334
8138896	7941206,3850334
8138897	5454788,3253348,3850334
9449618	931817,8340586,3253348,9401946,5438727
7769260	6431673,6988062,6309002,3850334,1800305,7489635,2564316,2546383,9397389,2737254,6461308,7960511,6496209
1323158	7941206,4066824,3885522
1847447	7488281,8531712,3850334,6515658,4401210,6344661,2956671,450011,7907651,3762660,2617727,8759187,5350243,6914467
6566040	6213261,8621099
7876761	6239722,5169100,6213261,7415817,3850334,7941206,8538432,8786655,7844414,1972962
8401052	8906059,4453383,5474946,3850334
6566045	6213261,3850334
9973922	4910762,3850334
3420323	7662883,4064904,3850334
7090341	4704097,3405556,3850334
5517478	9943266,9127059,117230,2076330,7941206,6515658,6181991,3780484,4099728,3941486,7605506,7764077,8144370,3405556
5255336	8663933,5036268,4110812,3850334,8959741,9126367,1595937,2810306,9283420,1149907,8760145,8585313,6207897,3436459
4196380	8027997,9383480,4062477,3014793,3850334
7876778	6580690,7895644,3850334
4206763	3550062,4245689,3850334,5205815,1240224,4583946,8614095,8555329
6303919	5467380,1670949,4529243,3767694
8214339	5750946,4044214,2883847,9437403,3850334
9187509	3146620,4944648,2567931,887763,3850334,7313108,5608455,6751692,4382865,5356260,5083972,6635610
7876793	3859105,6164119,3405556,3850334,8530630,3083798,7506772,9811047,1144648,4444621,9288184,5193784,2770435,3300126,352687,2296533
4993212	7100767,1418020,3850334
536768	800540,4266523,3850334
2896066	6213261,6410480,4988994,1972962,6723515,5649516,3782123,4862314,5942886,7037816,1396809,4488892,3850334,5696602,5428130,8077805,5447200,7415817,4250087,6515658,6052694,8981825,4763837,8243198,9314715,2644296,2806420,6523825,6208189,2167477,7277319,7126340,8658793
8925379	5532523,6239722,6667136,7904452,3850334
3420358	7941206,8025590,8972493,6320426,3850334
4196385	5467380,1804868,3456056
6828232	7941206,6213261,6635610,3850334
7779020	7941206
7352522	6635610,3372786,1760137
7352526	9920842,3850334,2238047,3656658,1550966,9340962,5354256,8894600,7037816,7844414,3319658
9351885	6239722,3850334,3361171,1250307,4601160,6635610,3405556
2633937	1177619,3850334,7882438,5146521,3823363,3863283,5160141
4993235	3850334,7839426,4537669,4704097,6025745,1636462,3330984,3253348,6837473
5255380	3850334
7614680	5660327,9318393,9690667,7553698,9965892,6149438,6585707,3405556,6029257,7658812,4290789,7326254,2091966,7997886,5473491,3424443,321448,6664027,8691940,3260351,4921381,3770883,3780484,8445420,3744143,1453675,4280325,7850595,3850334,6181991,4220429,7676020,9424695,4419853,1091945,2593295,2091839
2230308	1475186,5970534,7317068,8978918,3850334
5987707	6239722,8106427,2941656,8746302,3850334,5135795,1495570,3990613
5255397	8068180,8572466,3850334,6279261,4763837,6761946,8987238,3055559,9314776,4492528
7352553	1204883,1754511,3850334
7090410	237080,3850334
2371819	2460621,3850334,7941206,4024505,9900692,7522193,4099561,6391802,8748623,2372715,2029982
9449709	7941206,4081594,3823966
8925422	1488842,894760,6506183,8800529,3836485,3664583,5440575,7363900,2073395,7176793,5050817,9485459,5010332
3158256	6173929,3850334
1585393	6858677,9862566,1280025,3850334
7167358	5125669,3054505,3850334,3549769,7884240,9625815,4704097,3154266,3132408,6965281,8004064
8360704	7708108,3891671,3850334
4701514	3089186,6239722,6213261,4859601,3850334,6515658,462213,6417598,3253348,9964467,1483508,3405556
536829	3253348,1082158
4207815	6626507
5812949	6239722,2451998,7844414,3253348,3387913
7876865	3850334
2623531	7941206,3850334
4206852	6239722,3850334,6515658,7783503,3327434,3405556
1344690	7941206,3405556,2277363,3850334
5255434	8853639,6213261,3850334,6410480,6515658,7783503,803133,5801273,9964467,3405556,3767694
7090443	7941206,1175939,1319014,1302690,3850334
7978761	5885521,3932830,3405556,3850334
5893477	6239722,6945434,3850334,7787476,7810693,4704097,191395,9372683,9049635
9974032	6239722,6719833,3850334,1266170,3780484,3264956,8820949,4704097,7844414
6566162	8922620,6213261,3850334,3780484,9964467,3405556
3420438	6410480,7844414,6213261
8139031	1588481,7941206,7673033,3850334
7090456	9707068,4104890,8130158,2408234,3850334
9449753	6239722,6181991,6213261,3850334
1574959	7288586,3601531,4081594,3850334,7941206,6515658,4529243,3780484,2072869,1231980,1472993,6052694,8759187,1579199
9187612	6236146,9441074,3850334,7941206,2543069,5730892,8833379
3977946	9314317,8054154,7124245,3850334,7416821,8761176,2174933,3780484,6232872,1472993,2993506
1847584	7941206,4081594,3850334
6555696	7050242,9528773,3011738,8036193,2636947,4704097,7941206,5416319,6579205,2239808,2903186,1682173
3158308	2257335,3628733,2554845,3850334,2691988,894547,7484696,4513929
3682598	7941206,3850334
4775204	4704097,1132974,4391791,7433605,3850334
1323305	8120367,3850334,6515658,3780484,8889128,3253348,9450182
9187626	7941206,7652490,1564996
799020	4735734,2830321,577239,3850334
2109743	3875768,3850334
3682609	7941206,1002492,7605338,3405556,3850334
3158322	9058280
2952226	5256990,4125243,4988994,3850334,4092916,2966192,6034655,700050,4704097,201553,3808223,3576413,9964467
5550814	5939688,3671143,9571119,6320801
7352630	8533631,8087865,8514729,6007219,5924125,7747289,6247701,3122962,6791487
5332361	5891835,5363663,1018690,7218414,3405556,3451424,8625514,8004848,9007825,5786222,8017592,4097512,1805734,7839426,9923037,3780484,2015554,5726090,3850334,7814866,5102936,8221196
6304057	3294449,9828270,3850334,6196566,7046146,6785450,3780484,9498120,4704097,6750604,2592265,3424443,4081594,6995180,1584309,5344403,3405556
7614779	8076173,8327246,3850334
8139071	3850334,7941206,7037816,6986921,5710711,2382941,7844414,2157781,3405556
2896193	2459708,3850334,2834930,4947020,1533758,6095520,9617579,6597576,9639528,3405556
5779778	6785450,6213261,3850334
9187653	3850334,7941206,9432349,4441784,2053547,2550014
1100279	3981912,4430633,3812777,4610420,3850334,6199805,5362236,4445027,6314670,5647490,3601564,5624914,6536620,6750519,9080417
2492471	5461704,3879427,3850334
3420493	3850334,6410480,9121773,7960511,1266170,3780484,2205010,4081594,1261581,2080612,7844414,5447098,3405556
1847630	6434118,3850334
4465832	7844414,4081594,3850334
9619823	3033043,3562027,8324634,3850334,1306167,4774991,3770455,8156988,4704097
6828372	5416884,9531491,5981418,6410480,3850334,8981825,6312291,6440097,4724329,7158494,6458935,3937742
7614805	4728343,3850334
5113913	6515658,5214527,3850334
2109784	6213261,3850334,6410480,4988994,4763837,6050102,7817116,5447068,6696703
274778	9169211,8568115,2694071,3850334,4403958,4456342,1239437,8482292,6246888,1786641,7887505,6249780,6715468,8438728,9964467,1649880,2091839
2634076	1972962,3850334,7839426,6181991,7326254,8576664,3780484,5467380,5645804,3219216
1847647	5280476,7193342,6213261,7037816,6410480,6515658,3850334,4704097,7637878,9675175,9219316,8707841,3945914,6689894,1969941,9964467,5466409,1066831,2091839
1847649	3146620,7196568,2777723,2966192,1585963,7251287,4704097,7447428,8355672,6635610,3330984,6353839,3601531,6306567,9314715,9314776,3438912
6304099	8191485,9801483,3850334,8799935,7978212,6206903,7844414,3665673
